DEPTH;CAL;DT;GR;NPHI;ILD;RHOB;SP;porosite;K
1183.6908;9.5296;135.88574;100.3418;0.41247;0.87286;2.17224;5.74683;0.0949534634616019;546.394298191901
1183.71509;9.53757;135.94653;99.68359;0.41375;0.87004;2.17214;5.72388;0.100639301853349;575.922669776544
1183.71509;9.53757;135.94653;99.68359;0.41375;0.87004;2.17214;5.72388;0.100639301853349;575.922669776544
1183.75;9.549;136.034;98.738;0.41558;0.866;2.172;5.691;0.108486323530647;619.494349894335
1183.80005;9.55821;136.20044;98.38477;0.41384;0.866;2.1696;5.6394;0.111172944531955;635.163593608061
1183.84314;9.56613;136.34399;98.08008;0.41234;0.866;2.16753;5.59497;0.113446292004205;648.721881721281
1183.9696;9.5894;136.76489;97.18555;0.40794;0.866;2.16146;5.46436;0.119893773796601;688.66771792008
1183.9696;9.5894;136.76489;97.18555;0.40794;0.866;2.16146;5.46436;0.119893773796601;688.66771792008
1183.99561;9.59419;136.85132;97.00195;0.40703;0.866;2.16021;5.43762;0.121176068354642;696.875441905045
1184;9.595;136.866;96.97;0.40688;0.866;2.16;5.433;0.121398491803049;698.308018643893
1184.14795;9.73108;136.50073;96.45459;0.40523;0.88315;2.16355;5.42117;0.124374172903535;717.726405695666
1184.19995;9.77893;136.37256;96.27344;0.40465;0.88919;2.1648;5.417;0.125388495787104;724.45302707538
1184.20007;9.77905;136.37207;96.27295;0.40465;0.88919;2.1648;5.41699;0.125391726322871;724.474538041843
1184.22412;9.80115;136.31274;96.18945;0.40438;0.89198;2.16538;5.41507;0.125853072441071;727.552173643932
1184.22412;9.80115;136.31274;96.18945;0.40438;0.89198;2.16538;5.41507;0.125853072441071;727.552173643932
1184.25;9.825;136.24899;96.099;0.40409;0.895;2.166;5.413;0.126350209490833;730.881222194762
1184.30042;9.825;135.20703;96.36621;0.40678;0.89863;2.16903;5.31299;0.124535249944018;718.791007130405
1184.40002;9.825;133.14648;96.89404;0.41208;0.9058;2.175;5.11475;0.120874528756358;694.937613891454
1184.45276;9.825;132.05664;97.17334;0.41489;0.9096;2.17817;5.01001;0.118896561886624;682.345241884643
1184.47888;9.825;131.51758;97.31201;0.41628;0.91148;2.17973;4.95801;0.11790437269365;676.106893153813
1184.47888;9.825;131.51758;97.31201;0.41628;0.91148;2.17973;4.95801;0.11790437269365;676.106893153813
1184.5;9.825;131.08;97.424;0.4174;0.913;2.181;4.916;0.117096193802241;671.06413447377
1184.59998;9.8326;129.68555;96.81348;0.41362;0.94617;2.1806;4.8876;0.120597248180113;693.159962030221
1184.6001;9.8326;129.68359;96.8125;0.41362;0.94623;2.1806;4.88754;0.120603666307966;693.201065865782
1184.60522;9.83299;129.61133;96.78125;0.41343;0.94791;2.18058;4.88611;0.120777919651925;694.317876412104
1184.73364;9.84275;127.82031;95.99756;0.40857;0.99057;2.18007;4.84964;0.124975138468441;721.705533963061
1184.73364;9.84275;127.82031;95.99756;0.40857;0.99057;2.18007;4.84964;0.124975138468441;721.705533963061
1184.75;9.844;127.592;95.898;0.40795;0.996;2.18;4.845;0.125486404360623;725.105560416268
1184.75757;9.84015;127.62061;95.79785;0.40827;0.9973;2.18012;4.84985;0.126186788539916;729.78578560152
1184.80005;9.81854;127.78418;95.22949;0.41005;10.00461;2.1808;4.87701;0.13010231919978;756.434964296206
1184.91003;9.7627;128.20801;93.75781;0.41467;10.02353;2.18256;4.94739;0.139842111268204;826.245485437736
1184.98816;9.72296;128.50879;92.71289;0.41795;10.03696;2.18381;4.99744;0.146432178582857;876.337561216732
1184.98816;9.72296;128.50879;92.71289;0.41795;10.03696;2.18381;4.99744;0.146432178582857;876.337561216732
1185;9.717;128.55499;92.554;0.41845;10.039;2.184;5.005;0.147412456246324;883.985839986811
1185.06238;9.72075;128.84033;92.63013;0.4201;10.02103;2.182;5.06616;0.147561023469645;885.149441050772
1185.19995;9.729;129.47021;92.79797;0.42373;0.98141;2.1776;5.20093;0.147869002250315;887.559904564233
1185.20007;9.72901;129.4707;92.7981;0.42373;0.98138;2.17759;5.20105;0.147869337100068;887.562533830467
1185.21484;9.72989;129.53809;92.81604;0.42412;0.97711;2.17712;5.21558;0.147901198078225;887.812729803764
1185.2428;9.73157;129.66602;92.85022;0.42486;0.96906;2.17623;5.24292;0.147959924774092;888.274035520402
1185.2428;9.73157;129.66602;92.85022;0.42486;0.96906;2.17623;5.24292;0.147959924774092;888.274035520402
1185.25;9.732;129.69901;92.859;0.42505;0.967;2.176;5.25;0.147974993950053;888.392435303895
1185.36719;9.8479;129.57996;94.04785;0.43273;0.9314;2.16428;5.29407;0.143362965577214;852.715957518349
1185.40002;9.88025;129.54663;94.38086;0.43488;0.92139;2.161;5.3064;0.141950209998456;842.013541040294
1185.49731;9.97644;129.44775;95.36719;0.44126;0.89182;2.15127;5.34299;0.137440363044935;808.558115319927
1185.49731;9.97644;129.44775;95.36719;0.44126;0.89182;2.15127;5.34299;0.137440363044935;808.558115319927
1185.5;9.979;129.44501;95.394;0.44144;0.891;2.151;5.344;0.137312264689785;807.623617214611
1185.51965;9.95837;129.28027;95.08203;0.44249;0.90063;2.15092;5.33591;0.139566754432075;824.197826653899
1185.59998;9.87378;128.60742;93.81055;0.44678;0.94019;2.1506;5.30283;0.148471203892012;892.298513931081
1185.6001;9.87366;128.60645;93.80859;0.44678;0.94025;2.1506;5.30276;0.148483348917919;892.394273678429
1185.672;9.7981;128.00488;92.66992;0.45062;0.97559;2.15031;5.27313;0.156093914726817;953.941624751563
1185.75;9.716;127.352;91.436;0.45478;10.014;2.15;5.241;0.163985341606607;1021.01428759417
1185.75208;9.71362;127.3125;91.42529;0.45479;10.01421;2.15025;5.24219;0.164013394187422;1021.25859768205
